118.000,57.000,82.000,98.000
118.354,55.230,82.000,98.000
118.708,54.168,82.000,98.000
118.354,53.106,82.000,98.000
118.000,52.752,82.000,98.000
117.646,53.106,82.000,98.000
118.708,52.044,82.000,98.000
119.062,52.398,82.000,98.000
119.416,52.752,82.000,98.000
119.770,53.106,82.000,98.000
120.124,52.044,82.000,98.000
119.770,51.690,82.000,98.000
120.124,52.044,82.000,98.000
119.062,50.982,82.000,98.000
118.708,52.044,82.000,98.000
119.062,50.982,82.000,98.000
118.000,51.336,82.000,98.000
118.354,50.274,82.000,98.000
117.292,49.920,82.000,98.000
116.230,49.566,82.000,98.000
115.876,49.212,82.000,98.000
116.230,48.858,82.000,98.000
115.168,49.920,82.000,98.000
114.106,50.274,82.000,98.000
113.752,49.212,82.000,98.000
114.106,50.274,82.000,98.000
113.044,50.628,82.000,98.000
112.690,51.690,82.000,98.000
113.044,52.044,82.000,98.000
112.690,52.398,82.000,98.000
113.044,53.460,82.000,98.000
111.274,53.106,82.000,98.000
110.920,52.752,82.000,98.000
110.566,53.106,82.000,98.000
108.797,52.044,82.000,98.000
108.443,51.690,82.000,98.000
106.673,52.752,82.000,98.000
106.319,53.106,82.000,98.000
105.965,52.752,82.000,98.000
106.319,53.814,82.000,98.000
105.257,54.168,82.000,98.000
104.903,53.106,82.000,98.000
104.549,54.168,82.000,98.000
103.487,53.814,82.000,98.000
102.425,54.168,82.000,98.000
101.363,53.106,82.000,98.000
100.301,52.752,82.000,98.000
99.947,53.106,82.000,98.000
99.593,52.044,82.000,98.000
99.239,52.398,82.000,98.000
99.593,52.752,82.000,98.000
101.363,52.398,82.000,98.000
102.425,52.044,82.000,98.000
103.487,50.982,82.000,98.000
103.841,52.752,82.000,98.000
104.195,52.398,82.000,98.000
104.549,51.336,82.000,98.000
104.903,50.274,82.000,98.000
104.549,49.920,82.000,98.000
104.903,49.566,82.000,98.000
105.257,49.212,82.000,98.000
105.611,49.566,82.000,98.000
108.089,49.920,82.000,98.000
110.566,49.566,82.000,98.000
114.460,47.796,82.000,98.000
116.938,47.443,82.000,98.000
119.416,45.673,82.000,98.000
119.770,44.611,82.000,98.000
120.832,44.257,82.000,98.000
121.894,43.195,82.000,98.000
123.664,43.549,82.000,98.000
124.726,45.319,82.000,98.000
125.788,46.381,82.000,98.000
126.142,46.735,82.000,98.000
125.788,47.796,82.000,98.000
126.142,48.858,82.000,98.000
125.080,49.212,82.000,98.000
124.726,49.566,82.000,98.000
124.372,50.628,82.000,98.000
123.310,50.274,82.000,98.000
122.248,49.920,82.000,98.000
121.186,50.982,82.000,98.000
120.832,49.920,82.000,98.000
121.186,50.274,82.000,98.000
119.416,49.212,82.000,98.000
119.770,48.858,82.000,98.000
120.124,49.212,82.000,98.000
119.062,49.566,82.000,98.000
118.000,50.628,82.000,98.000
118.354,50.982,82.000,98.000
118.708,51.336,82.000,98.000
118.354,51.690,82.000,98.000
118.000,52.044,82.000,98.000
118.354,50.982,82.000,98.000
118.708,51.336,82.000,98.000
119.062,50.274,82.000,98.000
118.000,49.920,82.000,98.000
117.646,50.982,82.000,98.000
118.000,50.628,82.000,98.000
116.938,50.982,82.000,98.000
118.000,51.336,82.000,98.000
116.938,50.274,82.000,98.000
118.708,49.212,82.000,98.000
118.354,48.858,82.000,98.000
118.708,49.920,82.000,98.000
120.478,49.566,82.000,98.000
121.540,49.212,82.000,98.000
122.602,48.858,82.000,98.000
122.956,49.920,82.000,98.000
122.602,50.274,82.000,98.000
122.248,49.212,82.000,98.000
121.894,49.566,82.000,98.000
122.956,49.920,82.000,98.000
122.602,50.274,82.000,98.000
122.248,49.920,82.000,98.000
121.186,50.274,82.000,98.000
121.540,49.920,82.000,98.000
121.186,50.274,82.000,98.000
120.832,48.504,82.000,98.000
120.478,48.858,82.000,98.000
119.416,49.920,82.000,98.000
119.062,50.274,82.000,98.000
119.416,49.212,82.000,98.000
119.062,49.566,82.000,98.000
118.708,49.920,82.000,98.000
119.770,50.274,82.000,98.000
120.124,49.212,82.000,98.000
119.770,48.858,82.000,98.000
120.832,49.920,82.000,98.000
120.478,49.566,82.000,98.000
120.124,49.212,82.000,98.000
119.770,48.858,82.000,98.000
120.832,49.920,82.000,98.000
120.478,48.858,82.000,98.000
120.124,49.212,82.000,98.000
120.478,47.443,82.000,98.000
121.540,47.796,82.000,98.000
121.894,47.443,82.000,98.000
122.956,47.089,82.000,98.000
122.602,46.735,82.000,98.000
122.248,47.089,82.000,98.000
121.894,46.735,82.000,98.000
122.956,47.089,82.000,98.000
122.602,46.735,82.000,98.000
122.956,47.089,82.000,98.000
124.171,47.110,80.251,95.910
125.361,47.131,78.540,93.865
125.022,48.148,78.540,93.865
125.361,47.809,78.540,93.865
125.022,47.470,78.540,93.865
125.361,49.165,78.540,93.865
125.022,48.148,78.540,93.865
125.361,49.165,78.540,93.865
124.344,48.826,78.540,93.865
123.327,48.487,78.540,93.865
122.988,49.504,78.540,93.865
123.327,49.165,78.540,93.865
122.988,48.826,78.540,93.865
123.327,48.487,78.540,93.865
122.988,48.826,78.540,93.865
123.327,48.487,78.540,93.865
122.310,48.826,78.540,93.865
121.970,48.487,78.540,93.865
122.988,49.504,78.540,93.865
123.327,49.165,78.540,93.865
122.310,48.826,78.540,93.865
121.970,49.165,78.540,93.865
122.310,49.504,78.540,93.865
121.970,49.843,78.540,93.865
123.788,49.864,76.865,91.863
124.120,49.532,76.865,91.863
123.788,50.527,76.865,91.863
124.120,50.859,76.865,91.863
123.788,49.864,76.865,91.863
124.120,51.523,76.865,91.863
123.125,52.518,76.865,91.863
123.456,52.186,76.865,91.863
123.125,52.518,76.865,91.863
122.793,54.177,76.865,91.863
123.125,53.182,76.865,91.863
122.793,53.514,76.865,91.863
123.125,53.845,76.865,91.863
122.793,52.850,76.865,91.863
123.125,53.182,76.865,91.863
122.793,52.850,76.865,91.863
123.788,52.518,76.865,91.863
123.456,54.177,76.865,91.863
122.461,53.845,76.865,91.863
122.129,53.514,76.865,91.863
121.797,54.509,76.865,91.863
122.793,54.177,76.865,91.863
122.461,54.509,76.865,91.863
122.129,54.841,76.865,91.863
122.461,53.845,76.865,91.863
122.129,54.177,76.865,91.863
121.797,53.845,76.865,91.863
122.793,53.514,76.865,91.863
122.461,53.845,76.865,91.863
122.793,52.850,76.865,91.863
123.125,53.182,76.865,91.863
122.129,53.514,76.865,91.863
122.461,53.845,76.865,91.863
122.793,52.850,76.865,91.863
123.125,53.182,76.865,91.863
122.129,53.514,76.865,91.863
121.797,53.845,76.865,91.863
121.466,52.850,76.865,91.863
121.134,53.182,76.865,91.863
120.138,52.850,76.865,91.863
120.470,52.518,76.865,91.863
121.466,53.514,76.865,91.863
122.461,52.518,76.865,91.863
123.456,52.186,76.865,91.863
124.452,51.855,76.865,91.863
126.111,51.523,76.865,91.863
127.106,52.518,76.865,91.863
128.102,52.850,76.865,91.863
129.761,51.855,76.865,91.863
130.756,52.186,76.865,91.863
131.088,53.182,76.865,91.863
130.756,52.850,76.865,91.863
131.088,52.518,76.865,91.863
130.756,52.850,76.865,91.863
131.088,52.518,76.865,91.863
130.756,52.850,76.865,91.863
131.088,51.855,76.865,91.863
130.756,51.523,76.865,91.863
131.088,52.518,76.865,91.863
130.093,52.186,76.865,91.863
