16.000,88.000,19.000,51.000
18.012,89.744,19.000,51.000
20.024,91.220,19.000,51.000
21.768,92.159,19.000,51.000
22.976,90.683,19.000,51.000
24.451,89.744,19.000,51.000
26.195,90.146,19.000,51.000
27.403,90.549,19.000,51.000
28.878,89.341,19.000,51.000
30.085,90.549,19.000,51.000
31.561,89.610,19.000,51.000
32.768,90.549,19.000,51.000
34.244,90.683,19.000,51.000
36.256,91.622,19.000,51.000
38.268,92.829,19.000,51.000
40.012,93.232,19.000,51.000
41.488,93.902,19.000,51.000
43.232,92.427,19.000,51.000
44.708,92.829,19.000,51.000
45.915,91.622,19.000,51.000
47.659,91.756,19.000,51.000
49.403,92.963,19.000,51.000
51.683,93.902,19.000,51.000
52.891,94.842,19.000,51.000
54.634,93.634,19.000,51.000
56.110,93.232,19.000,51.000
58.122,94.439,19.000,51.000
60.135,95.110,19.000,51.000
61.878,94.439,19.000,51.000
63.622,95.915,19.000,51.000
65.366,94.439,19.000,51.000
67.110,92.963,19.000,51.000
68.586,93.634,19.000,51.000
69.525,94.573,19.000,51.000
70.732,97.659,19.000,51.000
71.671,100.476,19.000,51.000
71.269,101.951,19.000,51.000
71.135,101.549,19.000,51.000
69.656,104.032,18.595,49.912
68.969,106.462,18.198,48.848
66.810,107.850,17.810,47.806
87.483,94.422,17.430,46.787
87.852,93.314,17.430,46.787
87.237,93.930,17.430,46.787
88.590,95.037,17.430,46.787
89.944,95.160,17.430,46.787
91.052,93.314,17.430,46.787
92.652,92.207,17.430,46.787
94.990,91.837,17.430,46.787
95.946,91.703,17.816,47.822
97.833,90.319,17.816,47.822
99.971,91.451,17.816,47.822
102.361,92.835,17.816,47.822
105.003,94.219,17.816,47.822
106.890,95.854,17.816,47.822
108.777,96.483,17.816,47.822
110.663,95.099,17.816,47.822
112.299,93.212,17.816,47.822
114.185,91.577,17.816,47.822
115.821,92.206,17.816,47.822
116.953,92.835,17.816,47.822
118.085,92.961,17.816,47.822
119.469,93.338,17.816,47.822
121.104,93.464,17.816,47.822
122.487,93.590,17.816,47.822
124.123,92.458,17.816,47.822
125.255,93.590,17.816,47.822
126.890,93.967,17.816,47.822
128.274,93.338,17.816,47.822
130.412,94.219,17.816,47.822
132.299,94.596,17.816,47.822
133.683,93.967,17.816,47.822
135.318,94.596,17.816,47.822
137.708,93.212,17.816,47.822
139.846,94.093,17.816,47.822
141.733,94.722,17.816,47.822
143.871,95.351,17.816,47.822
145.758,96.734,17.816,47.822
147.394,96.609,17.816,47.822
149.029,95.477,17.816,47.822
150.664,96.357,17.816,47.822
152.299,97.238,17.816,47.822
154.438,97.112,17.816,47.822
156.073,97.992,17.816,47.822
157.205,97.615,17.816,47.822
158.337,96.231,17.816,47.822
159.972,94.596,17.816,47.822
161.104,93.967,17.816,47.822
162.488,94.596,17.816,47.822
164.375,95.225,17.816,47.822
165.759,94.344,17.816,47.822
166.388,92.709,17.816,47.822
168.023,90.319,17.816,47.822
168.903,87.929,17.816,47.822
170.035,83.527,17.816,47.822
172.044,83.430,17.436,46.802
175.196,85.235,17.064,45.804
177.485,87.042,17.064,45.804
179.052,91.018,17.064,45.804
180.859,92.102,17.064,45.804
182.425,92.222,17.064,45.804
184.714,92.825,17.064,45.804
186.281,94.391,17.064,45.804
188.088,95.957,17.064,45.804
189.895,96.801,17.064,45.804
191.461,95.716,17.064,45.804
193.509,94.391,17.064,45.804
195.076,94.993,17.064,45.804
197.124,95.837,17.064,45.804
199.413,96.439,17.064,45.804
201.220,96.319,17.064,45.804
202.545,94.753,17.064,45.804
202.425,93.186,17.064,45.804
204.473,91.620,17.064,45.804
205.316,92.222,17.064,45.804
207.124,93.548,17.064,45.804
208.449,95.114,17.064,45.804
210.015,96.439,17.064,45.804
210.859,95.114,17.064,45.804
213.015,93.628,16.700,44.827
214.547,91.860,16.700,44.827
216.080,90.798,16.700,44.827
218.321,89.737,16.700,44.827
219.853,90.798,16.700,44.827
222.094,89.501,16.700,44.827
224.334,90.091,16.700,44.827
225.867,89.030,16.700,44.827
227.400,88.912,16.700,44.827
228.933,89.737,16.700,44.827
231.173,91.742,16.700,44.827
232.706,94.218,16.700,44.827
234.710,94.807,16.700,44.827
236.243,94.925,16.700,44.827
237.776,94.336,16.700,44.827
239.781,93.039,16.700,44.827
241.549,93.864,16.700,44.827
243.318,94.689,16.700,44.827
244.851,95.515,16.700,44.827
246.619,96.340,16.700,44.827
248.152,95.043,16.700,44.827
249.449,93.510,16.700,44.827
251.218,91.977,16.700,44.827
252.751,92.567,16.700,44.827
254.519,93.628,16.700,44.827
256.052,94.454,16.700,44.827
258.057,93.157,16.700,44.827
260.061,91.624,16.700,44.827
262.066,91.034,16.700,44.827
263.834,91.624,16.700,44.827
265.603,90.798,16.700,44.827
267.136,91.624,16.700,44.827
269.140,91.742,16.700,44.827
270.673,91.624,16.700,44.827
271.970,92.213,16.700,44.827
273.503,92.567,16.700,44.827
275.036,94.336,16.700,44.827
277.276,96.340,16.700,44.827
279.045,97.873,16.700,44.827
281.757,97.048,16.700,44.827
283.526,95.751,16.700,44.827
285.294,95.161,16.700,44.827
286.827,95.751,16.700,44.827
289.067,96.104,16.700,44.827
291.308,96.930,16.700,44.827
292.369,97.991,16.700,44.827
293.666,97.401,16.700,44.827
295.199,95.161,16.700,44.827
296.496,93.392,16.700,44.827
298.264,93.982,16.700,44.827
299.561,95.279,16.700,44.827
301.566,95.397,16.700,44.827
303.706,93.800,17.070,45.819
305.142,93.668,17.448,46.833
306.497,92.560,17.448,46.833
308.591,91.944,17.448,46.833
